,22-Sep-2026
The Nifty witnessed an intraday movement of about 203.25 points.The closing index was 0.36 % down as compared to the previous closing index.

, Traded Value (Rs. In Crores), 104968.66
, Traded Quantity (in Lakhs), 49200.56
, Number of Trades, 38850535
, Total Market Capitalisation (Rs. Crores), 47988304.67

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,TATACONSUM,EQ,       984.10,      1000.60,-1.65
,NESTLEIND,EQ,      1363.90,      1385.00,-1.52
,BAJAJFINSV,EQ,      1823.40,      1849.80,-1.43
,BAJFINANCE,EQ,      1008.80,      1021.30,-1.22
,SUNPHARMA,EQ,      1846.40,      1868.90,-1.20

,Securities Price Volume Data in Normal market
,SYMBOL,SERIES,CLOSE PRICE,TRADED VALUE,TRADED QUANTITY
,0MOFSL27,N3,      1223.00,                    15899.00,13
,1003IIFL29,NC,      1015.00,                   215775.00,211
,1003SFIL28,NX,       400.50,                   302309.10,750
,1015ECL29,NR,      1020.48,                    23476.14,23
,1015SCFL29,YY,      1010.00,                   342036.00,340
,1015SCL28,NR,       800.00,                    16000.00,20
,1015SCL29,ZL,       950.20,                   975100.00,1000
,1015SCL29T,N1,      1044.41,                  1475029.66,1483
,1025SCL34Z,N1,      1000.00,                     1000.00,1
,1025UCL26A,N1,       995.00,                    17910.00,18
,1050ISFL28,N5,      1070.00,                   543536.50,511
,1075SCL33,YK,      1062.30,                     1062.30,1
,1075SCL34T,N1,      1081.45,                  2130411.50,1970
,1075WCA28,N0,      9879.79,                  1225066.20,124
,10CAGL27,N5,      1008.00,                    80640.00,80
,10IIFL28,N4,      1006.00,                   100582.50,100
,10IIFL29,N6,      1025.00,                    25625.00,25
,10ISFL26,N3,      1069.80,                    10698.00,10
,10UCL26,ND,       995.00,                    15955.00,16
,113ESFB31,N0,     99999.00,                   199999.00,2
,115AFIL28A,N0,      9920.00,                    29760.00,3
,1165ESFB32,N0,    101000.00,                   202000.00,2
,1275DCC28,N0,      7470.00,                    14940.00,2
,1275DCCL28,N0,      9900.00,                     9900.00,1
,12AIL28,N0,      9989.00,                   109879.00,11
,12VCCL29B,N0,     98600.00,                   197200.00,2
,12VCCL29C,N0,     99000.00,                   198000.00,2
,12VPT28A,N0,      8110.00,                     8110.00,1
,182D040227,TB,        97.50,                   936000.00,9600
,182D210127,TB,        98.19,                   942624.00,9600
,182D311226,TB,        97.75,                   469200.00,4800
,20MICRONS,EQ,       216.45,                 35900478.75,163799
,21STCENMGM,EQ,        39.62,                    97226.63,2450
,360ONE,EQ,      1073.50,                365748131.80,338935
,364D010727,TB,        94.44,                   170099.00,1800
,364D081026,TB,        99.71,                    39884.00,400
,364D251226,TB,        98.61,                   295830.00,3000
,3BBLACKBIO,EQ,      1369.30,                  9202413.30,6598
,3IINFOLTD,BE,        26.03,                 10717653.18,414486
,3MINDIA,EQ,     34220.00,                150727740.00,4367
,3PLAND,EQ,        30.74,                  2791898.14,85714
,591GS2028,GS,       100.00,                    20951.00,210
,5PAISA,EQ,       315.30,                  3236756.00,10273
,603GS2029,GS,        99.03,                      891.27,9
,610GS2031,GS,        99.99,                       99.99,1
,619GS2034,GS,        94.77,                      189.54,2
,620GS2029,GS,        99.00,                     9900.00,100
,633GS2035,GS,        98.00,                   154947.57,1603
,636GS2031,GS,        99.50,                       99.50,1
,63MOONS,EQ,       841.75,               1434142903.50,1713258
,648GS2035,GS,        98.00,                   212943.00,2175
,654GS2032,GS,        99.80,                199600000.00,2000000
,657GS2033A,GS,        98.50,                    24625.00,250
,664GS2027,GS,       101.55,                    50775.00,500
,668GS2040,GS,        97.10,                 48956139.80,504203
,674MH29,SG,        96.30,                    28890.00,300
,676GS2061,GS,        89.58,                  6174502.07,69002
,677OR29,SG,        96.23,                     9623.00,100
,68GS2060,GS,        91.70,                   958738.50,10525
,690GS2065,GS,        93.31,                   514919.20,5516
,692GS2039,GS,       100.39,                     2007.80,20
,694GS2036,GS,       102.88,                   586204.90,5801
,695GS2061,GS,        92.99,                   203454.52,2188
,697GR2034,GS,        97.25,                   983128.75,10135
,702GS2027,GS,       102.21,                   204420.00,2000
,704GS2029,GS,       102.23,                   143122.00,1400
,706GS2041,GS,        99.00,                    58570.50,591
,706GS2046,GS,       103.50,                      207.00,2
,709GS2054,GS,        95.75,                    74561.40,786
,709GS2074,GS,        95.47,                     4296.26,45
,710GS2029,GS,       104.19,                     4271.93,41
,717GS2028,GS,       102.00,                   127909.05,1257
,717GS2030,GS,       103.22,                   103220.00,1000
,718GS2033,GS,       101.60,                   995783.00,9801
,718GS2037,GS,       102.20,                204761540.78,2010779
,719GS2060,GS,        95.20,                   180118.40,1892
,71GS2034,GS,       104.25,                     4431.81,43
,724GS2055,GS,        96.50,                   743656.07,7654
,725GS2063,GS,        96.89,                 14597930.06,150810
,726GS2032,GS,       102.00,                  1492113.00,14560
,733GS2026,GS,       102.50,                   153695.00,1500
,734AP35,SG,        94.65,                     9465.00,100
,734GS2064,GS,        99.19,                  5396298.03,54432
,734IRFC28,N4,      1092.10,                     8736.80,8
,736GS2052,GS,        99.00,                    40788.00,412
,736RJ37,SG,        94.38,                     9438.00,100
,737GS2028,GS,       104.50,                   114950.00,1100
,738GS2027,GS,       102.75,                  1258989.13,12255
,738REC27TF,N2,      1079.99,                    59399.45,55
,739TN34A,SG,        96.46,                     9646.00,100
,73GS2053,GS,        98.24,                  5577739.08,56786
,741GS2036,GS,       104.40,                      312.11,3
,743GJ27,SG,       101.36,                    10136.00,100
,743GS2076,GS,        99.24,                  3193835.12,32305
,745MH37,SG,        96.00,                    19200.00,200
,746GS2073,GS,       102.99,                      203.99,2
,748HR34,SG,        98.91,                    19782.00,200
,748UP36,SG,        96.45,                    77160.00,800
,74GS2062,GS,        99.35,                   497370.93,5024
,750GS2056,GS,       102.80,                    10280.00,100
,751HUDCO28,N5,      1069.00,                  5637791.65,5277
,753IRFC30,NJ,      1138.11,                   501334.95,440
,754GS2036,GS,       105.64,                 31369135.14,296960
,754TS55,SG,        94.00,                    65800.00,700
,755PN33,SG,        95.00,                    19000.00,200
,762NTPC35F,ND,      1169.99,                   117618.91,99
,763GS2056,GS,       101.15,                   112419.39,1111
,764HUDCO31,N8,      1121.00,                     1121.00,1
,764IRFC31,NO,      1152.00,                   760166.75,660
,764NABAR31,N2,      1120.05,                   482015.75,430
,765GA34,SG,        96.00,                     9600.00,100
,769HUDCO31,N9,      1138.00,                   124114.00,109
,769IGT28,NH,      1012.00,                    79948.00,79
,769NHAI31,NE,      1081.00,                   706273.01,653
,76NHAI31,NA,      1115.00,                   224776.99,202
,771GS2066,GS,       104.24,                  2103296.00,20180
,772GS2049,GS,       104.00,                    20904.00,201
,772GS2055,GS,       103.50,                    19630.00,190
,774IREDA31,N7,      1127.50,                     7892.50,7
,781RJ49,SG,       100.50,                    30150.00,300
,783KL49,SG,       100.00,                   260000.00,2600
,78ABCL33,N1,      1020.00,                    18360.00,18
,797IGT31,NL,      1010.00,                     2010.00,2
,79MP56,SG,        96.97,                     9697.00,100
,79NHIT35,N1,       309.86,                    85837.06,277
,79NHIT40,N2,       311.00,                      933.00,3
,79NHIT47,N3,       421.82,                    37961.16,90
,7PFCL31,N3,      1000.05,                     5000.25,5
,810IRFC27,N2,      1089.44,                     1089.44,1
,812REC27,NI,      1030.50,                    68013.00,66
,81ABCL33,N4,      1080.00,                     2080.00,2
,820IIFL27,N9,       992.55,                   496275.00,500
,824GS2027,GS,       101.41,                 10749419.00,105682
,826GS2027,GS,       102.14,                     2758.03,27
,82HUDCO27,N2,      1052.21,                  1452540.50,1380
,82IGT31,NJ,      1042.90,                    20858.00,20
,830NHAI27,N2,      1004.96,                  4548275.32,4531
,830PFCL27,N5,      1087.00,                   233630.25,215
,835SCL23B,YM,      1005.00,                   373294.60,372
,842IIFL26,NL,       996.80,                  2493477.40,2502
,843IHFL29,NC,       985.37,                   299376.00,304
,848AEL29,NJ,      1015.00,                    54782.08,54
,850CIFCL26,NE,      1060.00,                   106000.00,100
,852IIFL29,Y5,       969.84,                   464519.50,469
,862AEL31,NM,      1019.38,                   389946.53,382
,863IRFC29,NC,      1115.00,                    20070.00,18
,865IIFL28,NS,       988.50,                   697973.60,706
,865IIFL31,Y6,       985.00,                   103355.05,105
,865IRFC29,NA,      1110.00,                    54236.25,49
,865LTF26,NN,      1060.01,                   279064.27,263
,865TCAPS27,N8,      1014.00,                    39546.00,39
,871REC28,N9,      1132.99,                   345536.50,305
,875AEL29,NK,      1062.90,                   149868.90,141
,875NHAI29,N6,      1117.80,                  2131065.55,1906
,876HUDCO28,ND,      1142.00,                  2110394.39,1848
,880IREDA29,N5,      1143.85,                   125818.50,110
,883GS2041,GS,       117.00,                     6084.00,52
,885TCAPS29,NC,      1054.99,                    63299.70,60
,886REC34,NG,      1290.00,                  1073280.00,832
,888ECL28,N1,       988.99,                   163183.35,165
,888IRFC29,NE,      1124.00,                  1746730.46,1551
,888NHB29,N5,      5626.01,                   129398.23,23
,888REC29,NF,      1158.00,                  3033161.39,2632
,888SCL25E,N4,      1080.00,                     6480.00,6
,890AEL31,NN,      1070.00,                   160806.80,151
,890SFIL23A,NZ,       383.73,                    84420.80,220
,894SCL27,ZY,       690.00,                    69000.00,100
,895AEL27,N9,      1003.00,                    60987.00,60
,897GS2030,GS,       113.00,                      113.00,1
,897MOFSL29,N4,      1030.00,                    51500.00,50
,898LTF29,N7,      1069.00,                   135501.00,127
,8ABCL26,N2,      1070.01,                   107006.94,100
,901NHB34,N6,      6399.00,                   159975.00,25
,902SCL28,N1,      1010.00,                   223210.00,221
,903SFL28,YI,      1027.00,                   384832.50,375
,905LTF27,NF,      1045.11,                   118393.20,113
,910TCAP28,NA,      1039.80,                   290049.20,279
,915APSBC31,N0,    104000.00,                   104000.00,1
,91D011026,TB,        99.83,                   499150.00,5000
,91D051126,TB,        99.00,                  1089078.00,11000
,91D081026,TB,        99.70,                     9970.00,100
,91D121126,TB,        99.00,                   495040.00,5000
,91D191126,TB,        99.00,                   465300.00,4700
,91D271126,TB,        98.80,                  1165840.00,11800
,91D291026,TB,        99.30,                     9930.00,100
,91MOFSL27,N2,      1028.71,                    25717.75,25
,920HFL30,N0,    104649.00,                   418596.00,4
,920ISF28,N0,      9612.11,                   895224.81,92
,925SCFL27,YA,      1063.80,                   155356.13,147
,925SCL28B,YC,      1074.00,                   238428.00,222
,92GS2030,GS,       114.80,                   760263.10,6612
